image_id,dice,iou
ISIC_0011203,0.9113574624061584,0.8371511697769165
ISIC_0011227,0.22094428539276123,0.12419665604829788
ISIC_0011229,0.8632401823997498,0.7593876719474792
ISIC_0011305,0.8846790194511414,0.7932081818580627
ISIC_0011317,0.9157224893569946,0.8445515036582947
ISIC_0011329,0.8632183074951172,0.7593533396720886
ISIC_0011334,0.6976307034492493,0.5356636643409729
ISIC_0011349,0.9150868654251099,0.8434659242630005
ISIC_0011362,0.886232852935791,0.7957092523574829
ISIC_0012102,0.9459408521652222,0.8974313139915466
ISIC_0012201,0.9549907445907593,0.9138611555099487
ISIC_0012206,0.9603361487388611,0.9237000346183777
ISIC_0012228,0.946494996547699,0.8984283208847046
ISIC_0012235,0.947059690952301,0.8994464874267578
ISIC_0012253,0.9501194953918457,0.9049802422523499
ISIC_0012261,0.7891560196876526,0.65175461769104
ISIC_0012271,0.9591962099075317,0.921596884727478
ISIC_0012325,0.9020556211471558,0.8215886950492859
ISIC_0012333,0.8760879635810852,0.7795170545578003
ISIC_0012348,0.7958357334136963,0.6609072089195251
ISIC_0012406,0.9202309846878052,0.8522772192955017
ISIC_0012445,0.7475517392158508,0.5968841910362244
ISIC_0012469,0.29455018043518066,0.1727178394794464
ISIC_0012489,0.6961110830307007,0.5338797569274902
ISIC_0012520,0.9292319416999817,0.867822527885437
ISIC_0012672,0.9526017904281616,0.9094957709312439
ISIC_0012678,0.8905495405197144,0.8026988506317139
ISIC_0012690,0.9355278015136719,0.8788684606552124
ISIC_0012705,0.6859624981880188,0.5220646858215332
ISIC_0012735,0.9601243138313293,0.923311710357666
ISIC_0012741,0.9661350846290588,0.9344924092292786
ISIC_0012773,0.9234400391578674,0.857769787311554
ISIC_0012823,0.8553988933563232,0.7473715543746948
ISIC_0012873,0.9252588748931885,0.8609327077865601
ISIC_0012878,0.9312252998352051,0.8713054060935974
ISIC_0012901,0.9673749208450317,0.9368141889572144
ISIC_0012904,0.8204718828201294,0.6955970525741577
ISIC_0012957,0.000154750858200714,0.000154750858200714
ISIC_0012965,0.9132713675498962,0.8404208421707153
ISIC_0012990,0.9309296011924744,0.8707918524742126
ISIC_0013012,0.9544285535812378,0.9128326177597046
ISIC_0013037,0.964765727519989,0.9319339990615845
ISIC_0013075,0.8932347297668457,0.8070731163024902
ISIC_0013086,0.9637288451194763,0.9299992918968201
ISIC_0013159,3.598934563342482e-05,3.598934563342482e-05
ISIC_0013160,0.9181883335113525,0.8487523198127747
ISIC_0013167,0.9716457724571228,0.9448560476303101
ISIC_0013170,0.2773163914680481,0.16098301112651825
ISIC_0013200,0.9669771790504456,0.9360687136650085
ISIC_0013208,0.5999340415000916,0.4286387264728546
ISIC_0013224,0.971615731716156,0.9448023438453674
ISIC_0013230,0.936466634273529,0.8805297017097473
ISIC_0013249,0.7513214945793152,0.6017188429832458
ISIC_0013271,0.9581402540206909,0.919648289680481
ISIC_0013302,0.9137889742851257,0.8412976861000061
ISIC_0013329,0.9093016386032104,0.8336989283561707
ISIC_0013342,0.9480584263801575,0.9012541770935059
ISIC_0013425,0.9407543540000916,0.8881401419639587
ISIC_0013430,0.9692086577415466,0.9402586817741394
ISIC_0013518,0.19342976808547974,0.10707462579011917
ISIC_0013572,0.9314855337142944,0.8717610239982605
ISIC_0013577,0.817233145236969,0.6909546256065369
ISIC_0013578,0.8721110224723816,0.7732288837432861
ISIC_0013579,0.8766348958015442,0.7803689241409302
ISIC_0013588,0.5870307683944702,0.4154675602912903
ISIC_0013615,0.9108266830444336,0.8362576961517334
ISIC_0013639,0.9340469837188721,0.8762586116790771
ISIC_0013667,0.91937655210495,0.8507850170135498
ISIC_0013696,0.9167577028274536,0.8463231325149536
ISIC_0013712,0.9236844778060913,0.8582046627998352
ISIC_0013736,0.9277547001838684,0.8652467727661133
ISIC_0013766,0.9593673944473267,0.9219115376472473
ISIC_0013805,0.8805215358734131,0.7865496873855591
ISIC_0013817,0.9389026165008545,0.884843647480011
ISIC_0013832,0.5476843118667603,0.3771154582500458
ISIC_0013891,0.8543253540992737,0.7457395792007446
ISIC_0013910,0.9089318513870239,0.833081841468811
ISIC_0013918,0.9515830278396606,0.9076403975486755
ISIC_0013948,0.8748777508735657,0.7775862812995911
ISIC_0013962,0.8795231580734253,0.7849745750427246
ISIC_0014073,0.8529730439186096,0.7436403632164001
ISIC_0014093,0.9424798488616943,0.8912225961685181
ISIC_0014099,0.771343469619751,0.6277974247932434
ISIC_0014131,0.8979293704032898,0.8147880434989929
ISIC_0014189,0.5615767240524292,0.39041346311569214
ISIC_0014211,0.9687981605529785,0.9394855499267578
ISIC_0014299,0.5037851333618164,0.33681461215019226
ISIC_0014336,0.8091827034950256,0.6795206665992737
ISIC_0014346,0.8614538311958313,0.7566579580307007
ISIC_0014357,0.8686336278915405,0.7677773237228394
ISIC_0014440,0.8597663044929504,0.7540777921676636
ISIC_0014506,0.6173062920570374,0.4464540481567383
ISIC_0014572,0.8835253715515137,0.7913585901260376
ISIC_0014577,0.8533604741096497,0.7442309260368347
ISIC_0014605,0.8851768970489502,0.7940077185630798
ISIC_0014624,0.9227668046951294,0.8566105961799622
ISIC_0014635,0.4119330942630768,0.2594027519226074
ISIC_0014639,0.6761786341667175,0.5107855200767517
ISIC_0014657,0.9528422355651855,0.90993332862854
ISIC_0014665,0.867988109588623,0.7667692303657532
ISIC_0014683,0.8905588388442993,0.8027106523513794
ISIC_0014684,0.9158118963241577,0.8447021842002869
ISIC_0014693,0.9282621145248413,0.8661283254623413
ISIC_0014694,0.9741281270980835,0.9495614767074585
ISIC_0014696,0.9770472645759583,0.9551246762275696
ISIC_0014697,0.8185691833496094,0.692865788936615
ISIC_0014716,0.8538658618927002,0.7449974417686462
ISIC_0014722,0.9709291458129883,0.9435009956359863
ISIC_0014728,0.9344252943992615,0.8769218921661377
ISIC_0014753,0.9524413347244263,0.9092012643814087
ISIC_0014755,0.9688577055931091,0.939596951007843
ISIC_0014772,0.9384445548057556,0.8840282559394836
ISIC_0014773,0.9434754252433777,0.8929999470710754
ISIC_0014794,0.9724266529083252,0.9463333487510681
ISIC_0014796,0.8247957825660706,0.7018347978591919
ISIC_0014804,0.89996737241745,0.8181291818618774
ISIC_0014839,0.768984854221344,0.6246786117553711
ISIC_0014851,0.9161813259124756,0.8453285694122314
ISIC_0014910,0.9724231362342834,0.9463265538215637
ISIC_0014915,0.9116362929344177,0.8376215100288391
ISIC_0014930,0.9544360041618347,0.9128441214561462
ISIC_0014936,0.9298524856567383,0.868902325630188
ISIC_0014942,0.9215216040611267,0.8544673919677734
ISIC_0014982,0.8707248568534851,0.7710487246513367
ISIC_0014987,0.9425371289253235,0.8913204073905945
ISIC_0015015,0.7299611568450928,0.5747567415237427
ISIC_0015016,0.9646900296211243,0.9317888617515564
ISIC_0015078,0.5899778008460999,0.4184195399284363
ISIC_0015144,0.949840247631073,0.9044737815856934
ISIC_0015173,0.9621555805206299,0.9270715117454529
ISIC_0015175,0.9210973978042603,0.8537367582321167
ISIC_0015176,0.948478639125824,0.9020063281059265
ISIC_0015226,0.9479425549507141,0.9010422229766846
ISIC_0015255,0.9827935695648193,0.9661692976951599
ISIC_0015256,0.8027399182319641,0.6704815626144409
ISIC_0015313,0.9769216179847717,0.9548845887184143
ISIC_0015416,0.8791503310203552,0.7843613624572754
ISIC_0015419,0.7021217346191406,0.5409778356552124
ISIC_0015526,0.9566333293914795,0.9168729782104492
ISIC_0015614,0.47086653113365173,0.30793479084968567
ISIC_0015638,0.9265583157539368,0.8631669878959656
ISIC_0015939,0.6871383190155029,0.5234078168869019
ISIC_0015945,0.941891610622406,0.8901734352111816
ISIC_0015968,0.7878872156143188,0.6500187516212463
ISIC_0016023,0.8484384417533875,0.7367821335792542
ISIC_0016030,0.8355349898338318,0.717532753944397
ISIC_0016038,0.9629510045051575,0.9285566210746765
ISIC_0016046,0.9638831615447998,0.9302871227264404
ISIC_0016056,0.8777624368667603,0.782180666923523
ISIC_0016072,0.8245182633399963,0.701435387134552
