image_id,dice,iou
ISIC_0010326,0.8958579897880554,0.8113622069358826
ISIC_0010370,0.2634021043777466,0.1516808122396469
ISIC_0010456,0.8943480253219604,0.8088961839675903
ISIC_0010465,0.9826521873474121,0.9658963680267334
ISIC_0010473,0.9490315914154053,0.9030072093009949
ISIC_0010475,0.9188649654388428,0.8499093055725098
ISIC_0010481,0.9688389301300049,0.9395620226860046
ISIC_0010558,0.971242368221283,0.9440926909446716
ISIC_0010593,0.7412557005882263,0.5888944864273071
ISIC_0010846,0.7446300983428955,0.5931574106216431
ISIC_0010863,0.9481651782989502,0.9014395475387573
ISIC_0011110,0.9039666652679443,0.8247641921043396
ISIC_0011118,0.9467647075653076,0.8989121913909912
ISIC_0011139,0.7658752202987671,0.620583713054657
ISIC_0011150,0.9107139706611633,0.8360676169395447
ISIC_0011171,0.9603558778762817,0.9237366914749146
ISIC_0011203,0.9525771141052246,0.9094489216804504
ISIC_0011227,0.23347002267837524,0.132167786359787
ISIC_0011229,0.8070982694625854,0.6765851378440857
ISIC_0011305,0.8195734620094299,0.6943058967590332
ISIC_0011317,0.9357470273971558,0.8792567253112793
ISIC_0011329,0.8505437970161438,0.7399536967277527
ISIC_0011334,0.8856221437454224,0.7947238087654114
ISIC_0011349,0.9179506301879883,0.8483449220657349
ISIC_0011362,0.8916919231414795,0.8045541048049927
ISIC_0012102,0.963085949420929,0.9288035035133362
ISIC_0012201,0.893577516078949,0.8076327443122864
ISIC_0012206,0.9474478960037231,0.9001452326774597
ISIC_0012228,0.9460655450820923,0.8976545929908752
ISIC_0012235,0.9480907917022705,0.9013082981109619
ISIC_0012253,0.8953867554664612,0.8105912208557129
ISIC_0012261,0.8297036290168762,0.7089805603027344
ISIC_0012271,0.9641948938369751,0.9308699369430542
ISIC_0012325,0.7834008932113647,0.6439333558082581
ISIC_0012333,0.9335815906524658,0.8754482269287109
ISIC_0012348,0.7913183569908142,0.6546998023986816
ISIC_0012406,0.9305495619773865,0.8701456189155579
ISIC_0012445,0.6073947548866272,0.436169296503067
ISIC_0012469,0.32802441716194153,0.1961963176727295
ISIC_0012489,0.727341890335083,0.5715202689170837
ISIC_0012520,0.9159356951713562,0.8449139595031738
ISIC_0012672,0.9655881524085999,0.9334675669670105
ISIC_0012678,0.7225646376609802,0.5656440258026123
ISIC_0012690,0.9512100219726562,0.906961977481842
ISIC_0012705,0.4670834541320801,0.3047366440296173
ISIC_0012735,0.9699944853782654,0.9417411088943481
ISIC_0012741,0.9647749662399292,0.9319509863853455
ISIC_0012773,0.9172689914703369,0.847181499004364
ISIC_0012823,0.8492653369903564,0.7380594611167908
ISIC_0012873,0.9634472727775574,0.9294832944869995
ISIC_0012878,0.8650534749031067,0.7622031569480896
ISIC_0012901,0.9360663294792175,0.8798219561576843
ISIC_0012904,0.7973007559776306,0.6629300713539124
ISIC_0012957,0.000154750858200714,0.000154750858200714
ISIC_0012965,0.9136897921562195,0.841129720211029
ISIC_0012990,0.9595241546630859,0.9222023487091064
ISIC_0013012,0.9476765990257263,0.9005600214004517
ISIC_0013037,0.9419333338737488,0.8902469277381897
ISIC_0013075,0.8407915830612183,0.725321888923645
ISIC_0013086,0.9787906408309937,0.9584638476371765
ISIC_0013159,2.740101444942411e-05,2.740101444942411e-05
ISIC_0013160,0.915235161781311,0.8437193036079407
ISIC_0013167,0.9669796824455261,0.9360713958740234
ISIC_0013170,0.41759011149406433,0.26389819383621216
ISIC_0013200,0.9782335758209229,0.9573965668678284
ISIC_0013208,0.5795228481292725,0.4080367982387543
ISIC_0013224,0.9436407089233398,0.8933032155036926
ISIC_0013230,0.9291972517967224,0.867763876914978
ISIC_0013249,0.7656213641166687,0.6202720999717712
ISIC_0013271,0.9489636421203613,0.9028887748718262
ISIC_0013302,0.9083636403083801,0.8321492075920105
ISIC_0013329,0.9310899972915649,0.8710741400718689
ISIC_0013342,0.9377774000167847,0.8828539252281189
ISIC_0013425,0.9462223052978516,0.8979371786117554
ISIC_0013430,0.9592456221580505,0.9216853380203247
ISIC_0013518,0.58119797706604,0.40964287519454956
ISIC_0013572,0.9166574478149414,0.8461421132087708
ISIC_0013577,0.7005301713943481,0.5390939116477966
ISIC_0013578,0.8590657711029053,0.7529543042182922
ISIC_0013579,0.8153620362281799,0.6882838010787964
ISIC_0013588,0.6284762024879456,0.45823729038238525
ISIC_0013615,0.8784806132316589,0.7832984328269958
ISIC_0013639,0.9634276628494263,0.9294379949569702
ISIC_0013667,0.9387509822845459,0.8845731616020203
ISIC_0013696,0.8843669891357422,0.7927232384681702
ISIC_0013712,0.9108721613883972,0.8363468647003174
ISIC_0013736,0.959271252155304,0.9217315316200256
ISIC_0013766,0.973473310470581,0.9483201503753662
ISIC_0013805,0.8776408433914185,0.7819643616676331
ISIC_0013817,0.9357972741127014,0.8793438076972961
ISIC_0013832,0.7593923211097717,0.6121158003807068
ISIC_0013891,0.8985915780067444,0.8158881664276123
ISIC_0013910,0.5673719644546509,0.39606183767318726
ISIC_0013918,0.9602269530296326,0.9234987497329712
ISIC_0013948,0.8330421447753906,0.713860034942627
ISIC_0013962,0.6693159937858582,0.5030164122581482
ISIC_0014073,0.892328679561615,0.8055914044380188
ISIC_0014093,0.9615031480789185,0.9258645176887512
ISIC_0014099,0.7344332337379456,0.580322802066803
ISIC_0014131,0.8548743724822998,0.7465637922286987
ISIC_0014189,0.6544417142868042,0.4863736629486084
ISIC_0014211,0.9538729786872864,0.9118151664733887
ISIC_0014299,0.19667835533618927,0.10908440500497818
ISIC_0014336,0.8673956990242004,0.7658431529998779
ISIC_0014346,0.8672447204589844,0.7656373977661133
ISIC_0014357,0.8762515187263489,0.7797603607177734
ISIC_0014440,0.843224287033081,0.7289983630180359
ISIC_0014506,0.7318459153175354,0.5770969986915588
ISIC_0014572,0.7285035848617554,0.5729582905769348
ISIC_0014577,0.8588805198669434,0.7526679635047913
ISIC_0014605,0.9140666127204895,0.8417344689369202
ISIC_0014624,0.9242677688598633,0.8592011332511902
ISIC_0014635,0.6258504390716553,0.455452561378479
ISIC_0014639,0.7010533809661865,0.539716362953186
ISIC_0014657,0.9672156572341919,0.9365137219429016
ISIC_0014665,0.885062038898468,0.7938247919082642
ISIC_0014683,0.9343678951263428,0.8768211603164673
ISIC_0014684,0.8114759922027588,0.682765781879425
ISIC_0014693,0.9055657982826233,0.8274287581443787
ISIC_0014694,0.9815275073051453,0.9637252688407898
ISIC_0014696,0.9824970364570618,0.9655963778495789
ISIC_0014697,0.7951127290725708,0.6599099636077881
ISIC_0014716,0.7462867498397827,0.5952622890472412
ISIC_0014722,0.96754390001297,0.9371286034584045
ISIC_0014728,0.9500610828399658,0.9048730134963989
ISIC_0014753,0.9693554043769836,0.9405333399772644
ISIC_0014755,0.9816535711288452,0.9639685153961182
ISIC_0014772,0.9023792743682861,0.8221237063407898
ISIC_0014773,0.9594973921775818,0.9221486449241638
ISIC_0014794,0.9818306565284729,0.9643099308013916
ISIC_0014796,0.8401375412940979,0.7243450880050659
ISIC_0014804,0.9159983992576599,0.8450168967247009
ISIC_0014839,0.7188882827758789,0.5611476302146912
ISIC_0014851,0.9368157386779785,0.8811426162719727
ISIC_0014910,0.9570984840393066,0.9177269339561462
ISIC_0014915,0.9342496991157532,0.8766126036643982
ISIC_0014930,0.9777610301971436,0.956490159034729
ISIC_0014936,0.8920934200286865,0.8052079677581787
ISIC_0014942,0.8893234729766846,0.8007081151008606
ISIC_0014982,0.8072768449783325,0.6768366694450378
ISIC_0014987,0.9353655576705933,0.8785803914070129
ISIC_0015015,0.6741243600845337,0.5084390640258789
ISIC_0015016,0.9770839810371399,0.9551948308944702
ISIC_0015078,0.7036262154579163,0.5427666306495667
ISIC_0015144,0.961650550365448,0.9261351227760315
ISIC_0015173,0.9520659446716309,0.9085174798965454
ISIC_0015175,0.9498183727264404,0.9044333100318909
ISIC_0015176,0.9145688414573669,0.8425862789154053
ISIC_0015226,0.9692599773406982,0.9403569102287292
ISIC_0015255,0.9793059229850769,0.9594510197639465
ISIC_0015256,0.7468876242637634,0.5960269570350647
ISIC_0015313,0.9842299222946167,0.9689496159553528
ISIC_0015416,0.8783172369003296,0.7830361127853394
ISIC_0015419,0.8144782781600952,0.687021791934967
ISIC_0015526,0.9675212502479553,0.9370869994163513
ISIC_0015614,0.4054413437843323,0.254269540309906
ISIC_0015638,0.9415227770805359,0.8895077705383301
ISIC_0015939,0.3988775610923767,0.2491374909877777
ISIC_0015945,0.9481441378593445,0.9014084339141846
ISIC_0015968,0.5558565855026245,0.38491177558898926
ISIC_0016023,0.722162127494812,0.5651556253433228
ISIC_0016030,0.9084630012512207,0.8322821259498596
ISIC_0016038,0.8022265434265137,0.6697915196418762
ISIC_0016046,0.9720408916473389,0.9456049203872681
ISIC_0016056,0.8702717423439026,0.7703649997711182
ISIC_0016072,0.8209712505340576,0.696316123008728
