image_id,dice,iou
ISIC_0013736,0.9011324644088745,0.8200581073760986
ISIC_0013766,0.9659793376922607,0.9342004656791687
ISIC_0013805,0.9126940965652466,0.8394114375114441
ISIC_0013817,0.9453735947608948,0.8964084386825562
ISIC_0013832,0.7371187210083008,0.5836828947067261
ISIC_0013891,0.8955196142196655,0.8108381032943726
ISIC_0013910,0.48496726155281067,0.32012757658958435
ISIC_0013918,0.9410589933395386,0.8886821866035461
ISIC_0013948,0.8610151410102844,0.7559512853622437
ISIC_0013962,0.5083226561546326,0.340799480676651
ISIC_0014073,0.9075214266777039,0.8307008743286133
ISIC_0014093,0.9575396776199341,0.9185426831245422
ISIC_0014099,0.7149996161460876,0.556423008441925
ISIC_0014131,0.89894038438797,0.8164541721343994
ISIC_0014189,0.7745100259780884,0.632001519203186
ISIC_0014211,0.9270996451377869,0.8641080856323242
ISIC_0014299,0.09088707715272903,0.04761625826358795
ISIC_0014336,0.8932806849479675,0.8071439862251282
ISIC_0014346,0.8554785251617432,0.7474877834320068
ISIC_0014357,0.9160975217819214,0.8451866507530212
ISIC_0014440,0.8275625109672546,0.7059053778648376
ISIC_0014506,0.7098562121391296,0.5502164959907532
ISIC_0014572,0.7569343447685242,0.6089338064193726
ISIC_0014577,0.8652308583259583,0.762475848197937
ISIC_0014605,0.9580898284912109,0.9195517301559448
ISIC_0014624,0.9349203109741211,0.8777958154678345
ISIC_0014635,0.4136262834072113,0.26074689626693726
ISIC_0014639,0.709286630153656,0.549537718296051
ISIC_0014657,0.9566516280174255,0.9169065952301025
ISIC_0014665,0.5664410591125488,0.39513370394706726
ISIC_0014683,0.8881838321685791,0.7988597750663757
ISIC_0014684,0.8736534714698792,0.7756575345993042
ISIC_0014693,0.925324559211731,0.8610273599624634
ISIC_0014694,0.9783183932304382,0.9575572609901428
ISIC_0014696,0.9748367667198181,0.9509090185165405
ISIC_0014697,0.843855082988739,0.7298897504806519
ISIC_0014716,0.838654637336731,0.7221416234970093
ISIC_0014722,0.976067066192627,0.9532530903816223
ISIC_0014728,0.9396340847015381,0.8861417174339294
ISIC_0014753,0.9505715370178223,0.9057995676994324
ISIC_0014755,0.9636763334274292,0.9298993945121765
ISIC_0014772,0.9328925609588623,0.8742259740829468
ISIC_0014773,0.923316240310669,0.8575568199157715
ISIC_0014794,0.9599217176437378,0.922932505607605
ISIC_0014796,0.77278733253479,0.6297125816345215
ISIC_0014804,0.8512246012687683,0.7409861087799072
ISIC_0014839,0.6635848879814148,0.49654439091682434
ISIC_0014851,0.8882341980934143,0.7989417910575867
ISIC_0014910,0.972568154335022,0.9466013312339783
ISIC_0014915,0.9171375036239624,0.8469571471214294
ISIC_0014930,0.9629155993461609,0.9284841418266296
ISIC_0014936,0.9346393942832947,0.8772997260093689
ISIC_0014942,0.9127415418624878,0.8394920229911804
ISIC_0014982,0.8644623160362244,0.7612813711166382
ISIC_0014987,0.9273120760917664,0.8644764423370361
ISIC_0015015,0.7243970632553101,0.5678877234458923
ISIC_0015016,0.9471744298934937,0.8996502161026001
ISIC_0015078,0.5147342681884766,0.34656280279159546
ISIC_0015144,0.9438431262969971,0.8936598896980286
ISIC_0015173,0.9630465507507324,0.9287272691726685
ISIC_0015175,0.8883898854255676,0.7991935610771179
ISIC_0015176,0.947417140007019,0.9000882506370544
ISIC_0015226,0.9545219540596008,0.9130052924156189
ISIC_0015255,0.9786201119422913,0.9581353664398193
ISIC_0015256,0.8122755289077759,0.6838929653167725
ISIC_0015313,0.9795480966567993,0.9599161744117737
ISIC_0015416,0.9054533243179321,0.8272411227226257
ISIC_0015419,0.6026608347892761,0.4312933385372162
ISIC_0015526,0.956642210483551,0.9168893694877625
ISIC_0015614,0.5320759415626526,0.36247333884239197
ISIC_0015638,0.9018203616142273,0.821196973323822
ISIC_0015939,0.4573773741722107,0.2965090274810791
ISIC_0015945,0.9399328231811523,0.886681079864502
ISIC_0015968,0.5576874613761902,0.38666871190071106
ISIC_0016023,0.6422120332717896,0.4729957580566406
ISIC_0016030,0.8928051590919495,0.806370735168457
ISIC_0016038,0.5158783793449402,0.3476253151893616
ISIC_0016046,0.9649530649185181,0.9322823286056519
ISIC_0016056,0.8406542539596558,0.7251421809196472
ISIC_0016072,0.8096258640289307,0.6801491975784302
